Item_Weight,Item_MRP,Outlet_Location_Type,Item_Outlet_Sales,cbr_Item_Visibility,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Type_Drinks,Item_Type_Food,Item_Type_Others,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
12.1,170.8106,2,4619.9862,0.4308296852743626,1,0,0,0,1,0,0,0,0,1,0,0
7.21,102.6332,2,2153.1972,0.5248802508437636,0,1,0,1,0,0,0,1,0,1,0,0
17.6,118.2782,2,715.0692,0.3622204201792799,0,1,0,1,0,0,0,0,0,1,0,0
6.135,152.8366,2,1964.7758,0.4304845358329321,0,1,0,0,1,0,0,0,0,1,0,0
19.6,104.5964,1,1262.3568,0.28840338198804993,1,0,0,0,1,0,1,0,0,1,0,0
12.1,164.9526,2,2302.3364,0.22612945829041664,1,0,0,1,0,0,0,0,0,1,0,0
14.5,158.3604,3,1109.2228,0.447647768683877,1,0,0,0,1,1,0,0,0,1,0,0
8.96,196.4768,1,2561.9984,0.41003438141185633,0,1,0,1,0,0,0,1,0,1,0,0
20.7,183.5266,3,4426.2384,0.5536040398527546,1,0,0,1,0,1,0,0,0,1,0,0
7.145,159.8578,1,2246.4092,0.26117084374927524,1,0,0,1,0,0,1,0,0,1,0,0
9.6,258.3304,2,4133.2864,0.30147079226459694,0,1,0,1,0,0,0,0,0,1,0,0
14.5,157.4262,2,3978.155,0.4600980477829394,0,1,0,1,0,0,0,0,0,1,0,0
12.867061281337046,229.4668,1,460.7336,0.6145275186553156,0,1,0,1,0,0,0,1,1,0,0,0
18.85,41.048,2,918.804,0.34120678141501476,1,0,0,1,0,0,0,0,0,1,0,0
13.8,243.6802,2,1965.4416,0.3880443850453356,1,0,0,1,0,0,0,0,0,1,0,0
20.35,256.3672,2,1022.6688,0.3141054793238407,0,1,0,1,0,0,0,0,0,1,0,0
20.75,159.3578,2,4492.8184,0.47723175965102294,1,0,0,1,0,0,0,1,0,1,0,0
8.185,115.8808,2,1523.3504,0.33831267239915236,1,0,0,1,0,0,0,1,0,1,0,0
9.395,233.6932,3,1414.1592,0.4697613047808586,1,0,0,1,0,1,0,0,0,1,0,0
7.39,187.753,1,1518.024,0.4350957537919634,1,0,1,0,0,0,1,0,0,1,0,0
16.75,156.963,3,2816.334,0.4721927597725071,1,0,0,1,0,0,1,0,0,0,1,0
9.8,50.0008,2,506.008,0.5209823565261644,0,1,0,0,1,0,0,0,0,1,0,0
15.0,127.7362,2,1761.7068,0.4150828711457599,1,0,0,0,1,0,0,0,0,1,0,0
6.215,37.4848,3,186.424,0.23019765617758314,1,0,0,1,0,0,1,0,0,0,1,0
11.65,150.5024,2,3187.8504,0.5094830966793225,1,0,0,0,1,0,0,0,0,1,0,0
5.51,95.8726,3,2153.1972,0.32536878374258715,1,0,0,0,1,1,0,0,0,1,0,0
7.72,117.5466,2,824.9262,0.44571046381072077,0,1,0,1,0,0,0,0,0,1,0,0
16.35,97.441,3,772.328,0.2570225570293198,1,0,0,0,1,1,0,0,0,1,0,0
12.277108208955223,125.4362,1,755.0172,0.6730278818022384,1,0,0,0,1,0,0,1,1,0,0,0
13.8,230.9984,3,4633.968,0.38445600350663434,0,1,0,1,0,1,0,0,0,1,0,0
4.905,197.6768,2,2956.152,0.4898879377220806,1,0,0,1,0,0,0,0,0,1,0,0
16.35,198.211,1,1964.11,0.4490716532224309,1,0,0,0,1,0,0,1,0,1,0,0
21.25,120.8756,1,3150.5656,0.2688069537127778,1,0,0,1,0,0,0,1,0,1,0,0
15.85,39.9506,3,645.1602,0.42815793404271263,1,0,0,1,0,1,0,0,0,1,0,0
8.6,128.931,3,1428.141,0.3796173618337518,0,1,0,1,0,0,1,0,0,0,1,0
9.13,150.2024,3,1821.6288,0.3727822355411773,1,0,0,0,1,1,0,0,0,1,0,0
13.224769381746812,162.7894,3,5500.8396,0.2303063026751443,1,0,0,1,0,0,1,0,0,0,0,1
12.81734421364985,110.6544,1,223.7088,0.26738859657857955,0,1,0,1,0,0,0,1,1,0,0,0
13.384736495388669,153.1024,1,303.6048,0.4494283242618588,1,0,0,0,1,0,0,1,1,0,0,0
10.895,50.6666,1,666.4658,0.3001768364831205,1,0,0,0,1,0,0,1,0,1,0,0
9.3,191.0846,2,1337.5922,0.35269884460394996,1,0,1,0,0,0,0,0,0,1,0,0
17.7,97.741,3,1158.492,0.22639295199625264,1,0,0,1,0,1,0,0,0,1,0,0
9.3,107.1964,3,420.7856,0.6632974072667327,1,0,0,1,0,0,0,0,1,0,0,0
4.555,112.7544,2,1789.6704,0.32507114182251673,0,1,0,1,0,0,0,1,0,1,0,0
19.2,241.8196,2,1687.1372,0.5684506369344227,1,0,0,0,1,0,0,0,0,1,0,0
13.42606890459364,97.8752,3,2109.2544,0.4758008046550947,0,1,0,1,0,0,1,0,0,0,0,1
17.35,150.405,1,3894.93,0.5269240385145657,0,1,0,1,0,0,0,1,0,1,0,0
12.65,108.2938,3,535.969,0.49803491903123254,1,0,0,1,0,0,1,0,0,0,1,0
8.0,247.4092,1,2204.1322262948206,0.3117965437459569,0,1,0,1,0,0,1,0,0,1,0,0
17.7,181.4292,2,2918.8672,0.44477343851523354,1,0,0,1,0,0,0,0,0,1,0,0
14.85,261.591,3,2366.919,0.26957761574992506,0,1,0,1,0,0,1,0,0,0,1,0
12.15,226.5404,3,225.0404,0.6238270600627507,1,0,0,0,1,0,0,0,1,0,0,0
15.1,257.9304,2,6458.26,0.4062843502946547,0,1,0,1,0,0,0,1,0,1,0,0
12.6,110.0228,2,3205.1612,0.44417271031642375,1,0,0,1,0,0,0,0,0,1,0,0
16.75,34.3532,2,1042.6428,0.4230639523864131,1,0,0,0,1,0,0,1,0,1,0,0
10.8,246.7144,1,5145.3024,0.36771177514257525,1,0,0,1,0,0,0,1,0,1,0,0
20.2,64.851,1,948.765,0.4039853419999602,1,0,0,0,1,0,0,1,0,1,0,0
12.987879554655871,126.2704,3,4255.7936,0.3347323383625458,1,0,0,1,0,0,1,0,0,0,0,1
15.2,227.2352,2,4122.6336,0.4518970988378124,1,0,0,1,0,0,0,0,0,1,0,0
7.315,153.434,1,459.402,0.24839305301669035,1,0,0,1,0,0,1,0,0,1,0,0
16.1,127.0362,3,1384.1982,0.36341555770775386,0,1,0,1,0,0,1,0,0,0,1,0
13.42606890459364,143.1786,1,288.9572,0.37334808553171606,0,1,0,1,0,0,0,1,1,0,0,0
17.75,240.4196,3,4579.3724,0.4604620609183154,1,0,0,0,1,1,0,0,0,1,0,0
17.2,225.4088,3,2460.7968,0.3853472484096122,0,1,0,1,0,0,1,0,0,0,1,0
6.635,173.1396,3,348.8792,0.35650063438058993,1,0,0,0,1,0,0,0,1,0,0,0
13.384736495388669,86.3882,1,85.8882,0.5407216323775497,1,0,0,0,1,0,0,1,1,0,0,0
7.52,128.2994,1,3983.4814,0.38058888149808273,1,0,0,1,0,0,0,1,0,1,0,0
12.15,119.844,3,599.22,0.29565174299589914,1,0,0,1,0,1,0,0,0,1,0,0
9.195,100.1016,3,1113.2176,0.49705325820883944,0,1,0,1,0,0,1,0,0,0,1,0
12.81734421364985,116.9808,3,3866.9664,0.3401928346710347,1,0,0,1,0,0,1,0,0,0,0,1
13.384736495388669,192.982,3,4633.968,0.45853888312698604,1,0,0,0,1,0,1,0,0,0,0,1
12.85,47.306,1,1071.938,0.5525662553714116,1,0,0,1,0,0,1,0,0,1,0,0
13.384736495388669,176.9054,3,4202.5296,0.4350708054030059,1,0,0,0,1,0,1,0,0,0,0,1
7.31,108.057,1,2087.283,0.2993712237964069,1,0,0,1,0,0,1,0,0,1,0,0
18.25,108.557,2,1208.427,0.5680101137606005,0,1,0,1,0,0,0,1,0,1,0,0
9.6,259.2304,1,4649.9472,0.30142331802156386,0,1,0,1,0,0,1,0,0,1,0,0
10.3,191.153,2,1707.777,0.0,0,1,0,1,0,0,0,1,0,1,0,0
16.7,109.1912,3,545.956,0.0,1,0,0,1,0,0,1,0,0,0,1,0
11.15,103.2648,2,2388.8904,0.47219995657467717,0,1,0,0,1,0,0,1,0,1,0,0
11.85,51.2666,2,410.1328,0.0,0,1,0,0,1,0,0,1,0,1,0,0
12.6,51.8982,1,473.3838,0.38296107697082815,1,0,0,1,0,0,1,0,0,1,0,0
7.855,38.3848,1,932.12,0.0,0,1,0,0,1,0,0,1,0,1,0,0
18.35,184.8266,3,3872.9586,0.4516809640101992,0,1,0,1,0,1,0,0,0,1,0,0
13.853284671532847,164.321,3,5546.114,0.26861226690422135,1,0,0,0,1,0,1,0,0,0,0,1
12.5,124.902,3,1771.028,0.4151177408217078,1,0,0,1,0,0,1,0,0,0,1,0
17.25,253.4724,2,755.0172,0.48416656522654355,1,0,0,0,1,0,0,1,0,1,0,0
12.1,78.067,2,2220.443,0.311142881586385,1,0,0,1,0,0,0,1,0,1,0,0
16.0,76.1986,2,1090.5804,0.4021789134554907,0,1,0,1,0,0,0,1,0,1,0,0
5.94,189.4556,2,1877.556,0.30912172147218225,0,1,0,1,0,0,0,0,0,1,0,0
13.65,230.2668,3,2994.7684,0.25185946329547904,1,0,0,1,0,0,1,0,0,0,1,0
8.88,208.427,1,5452.902,0.4620175683430007,1,0,0,0,1,0,0,1,0,1,0,0
11.5,106.7254,3,542.627,0.3976638766301033,0,1,0,1,0,0,0,0,1,0,0,0
7.855,39.2848,2,857.5504,0.5456530275050604,0,1,0,0,1,0,0,0,0,1,0,0
8.85,122.0388,1,1238.388,0.48323067794749575,0,1,1,0,0,0,1,0,0,1,0,0
11.400327868852461,55.7614,1,110.5228,0.6680953346192342,1,0,1,0,0,0,0,1,1,0,0,0
13.6,157.0946,2,5522.811,0.3527727701100718,0,1,0,1,0,0,0,0,0,1,0,0
8.27,241.288,3,5512.824,0.26589089029512997,1,0,0,0,1,1,0,0,0,1,0,0
12.987879554655871,151.6708,3,4815.0656,0.0,1,0,0,1,0,0,1,0,0,0,0,1
9.895,230.8642,3,4414.9198,0.39152401271323245,1,0,0,0,1,1,0,0,0,1,0,0
12.867061281337046,186.2266,1,1106.5596,0.5445490644739635,0,1,0,1,0,0,0,1,1,0,0,0
18.5,129.9284,1,1054.6272,0.323785440682239,1,0,0,0,1,0,0,1,0,1,0,0
21.1,129.7994,3,1284.994,0.27502723256484596,0,1,0,1,0,0,1,0,0,0,1,0
6.65,126.8678,2,1780.3492,0.4450744814942283,1,0,0,1,0,0,0,0,0,1,0,0
18.5,130.9284,3,1977.426,0.32422449893343175,1,0,0,0,1,0,1,0,0,0,1,0
11.400327868852461,180.766,3,3056.022,0.25583738044458254,1,0,1,0,0,0,1,0,0,0,0,1
13.0,61.1194,2,2352.9372,0.436224367587815,1,0,0,0,1,0,0,0,0,1,0,0
13.42606890459364,193.6162,3,5195.2374,0.24508656666065826,0,1,0,1,0,0,1,0,0,0,0,1
15.0,122.8414,1,731.0484,0.35927639373553644,1,0,0,1,0,0,0,1,0,1,0,0
13.1,175.6054,1,1050.6324,0.33513152034940136,1,0,0,1,0,0,1,0,0,1,0,0
11.1,174.0054,3,2101.2648,0.3557052171961794,1,0,0,1,0,0,1,0,0,0,1,0
16.75,100.2674,3,203.7348,0.2393458692198977,0,1,0,1,0,0,0,0,1,0,0,0
7.655,117.2492,2,2432.8332,0.31751213048079596,1,0,0,1,0,0,0,0,0,1,0,0
10.5,145.2128,2,3739.1328,0.2978529070022584,0,1,0,0,1,0,0,0,0,1,0,0
8.1,41.948,3,199.74,0.5128289945500586,0,1,0,1,0,0,1,0,0,0,1,0
15.7,181.366,2,1977.426,0.3564662729460083,1,0,0,1,0,0,0,0,0,1,0,0
14.5,159.7262,2,5728.5432,0.46065272333963847,0,1,0,1,0,0,0,0,0,1,0,0
17.7,125.5678,3,1398.8458,0.37059235527163203,1,0,0,0,1,1,0,0,0,1,0,0
7.36,58.5588,1,801.6232,0.3739962108912921,1,0,0,1,0,0,0,1,0,1,0,0
18.75,207.1954,2,1667.1632,0.21802352241762815,1,0,0,0,1,0,0,1,0,1,0,0
18.2,59.9904,3,644.4944,0.2305495930545141,0,1,0,1,0,0,1,0,0,0,1,0
5.46,144.8786,1,3323.0078,0.47507645232943607,0,1,0,1,0,0,1,0,0,1,0,0
15.5,196.5768,2,3350.3056,0.46621651018358634,0,1,0,1,0,0,0,0,0,1,0,0
12.85,39.3164,1,540.6296,0.4625958139939411,1,0,0,1,0,0,0,1,0,1,0,0
15.25,86.0198,2,2006.0554,0.29910969007078775,1,0,0,1,0,0,0,0,0,1,0,0
8.6,130.531,2,1298.31,0.3793593938920544,0,1,0,1,0,0,0,0,0,1,0,0
7.39,190.953,3,2466.789,0.43474983987076626,1,0,1,0,0,1,0,0,0,1,0,0
9.035,151.4708,2,2407.5328,0.558086067110229,0,1,0,1,0,0,0,0,0,1,0,0
11.65,152.3024,1,1518.024,0.5087894935604909,1,0,0,0,1,0,1,0,0,1,0,0
15.7,171.179,3,1867.569,0.3021842946285045,0,1,0,1,0,1,0,0,0,1,0,0
18.0,120.3124,2,2725.7852,0.49960560899326123,1,0,0,1,0,0,0,0,0,1,0,0
13.384736495388669,190.853,3,4554.072,0.3738430857280257,1,0,0,0,1,0,1,0,0,0,0,1
17.75,257.4672,3,3835.008,0.3126433109083009,1,0,0,1,0,0,1,0,0,0,1,0
17.1,142.0838,2,2528.7084,0.3606354056171271,0,1,0,1,0,0,0,0,0,1,0,0
18.2,43.0086,1,758.3462,0.546362931650594,1,0,0,0,1,0,0,1,0,1,0,0
20.35,234.4958,2,1402.1748,0.0,0,1,0,1,0,0,0,0,0,1,0,0
15.6,112.3544,1,1006.6896,0.43285984330694766,1,0,0,0,1,0,0,1,0,1,0,0
13.3,59.7536,3,918.804,0.41552240593606915,0,1,0,1,0,0,1,0,0,0,1,0
6.71,218.3166,3,5660.6316,0.3293707783545794,1,0,0,1,0,0,1,0,0,0,1,0
15.0,226.9694,2,2277.3217391666667,0.4920499280086999,1,0,0,1,0,0,0,0,0,1,0,0
12.305705009276437,86.8224,3,1448.7808,0.3338748829178942,1,0,0,1,0,0,1,0,0,0,0,1
9.105,33.89,2,99.87,0.3378407744135663,1,0,0,0,1,0,0,0,0,1,0,0
11.8,75.4012,1,986.7156,0.37853184189293243,1,0,1,0,0,0,1,0,0,1,0,0
12.0,124.5388,3,1733.7432,0.42331477891412117,1,0,0,0,1,0,1,0,0,0,1,0
20.7,37.8506,3,265.6542,0.36582482634187197,1,0,0,1,0,0,1,0,0,0,1,0
10.3,191.553,2,2289.0095915584416,0.38965152962379945,0,1,0,1,0,0,0,0,0,1,0,0
19.6,46.0376,3,527.3136,0.34632053448856615,0,1,0,1,0,1,0,0,0,1,0,0
6.89,193.482,1,2510.066,0.0,0,1,0,1,0,0,1,0,0,1,0,0
16.7,216.385,2,3678.545,0.41271091754183364,1,0,0,1,0,0,0,0,0,1,0,0
13.0,175.0054,1,1926.1594,0.3556494729694385,0,1,1,0,0,0,0,1,0,1,0,0
10.1,241.7512,1,5331.7264,0.5508583819451759,1,0,1,0,0,0,0,1,0,1,0,0
15.6,130.3994,3,2826.9868,0.5229161392593387,1,0,0,1,0,1,0,0,0,1,0,0
7.97,173.7422,2,2759.0752,0.0,1,0,1,0,0,0,0,0,0,1,0,0
13.384736495388669,54.5956,1,218.3824,0.5460953120249794,1,0,0,0,1,0,0,1,1,0,0,0
5.945,128.9652,2,1808.3128,0.0,1,0,0,0,1,0,0,0,0,1,0,0
20.35,234.4958,3,3271.7412,0.24599483321379872,0,1,0,1,0,0,1,0,0,0,1,0
13.5,96.4068,1,2527.3768,0.5050373621999253,0,1,0,1,0,0,0,1,0,1,0,0
6.71,65.0142,3,856.8846,0.30961752344021987,0,1,0,0,1,0,1,0,0,0,1,0
12.15,166.0184,3,330.2368,0.3312917718296239,1,0,0,1,0,0,0,0,1,0,0,0
17.7,50.5034,3,1458.102,0.2550074738293893,0,1,0,1,0,1,0,0,0,1,0,0
20.5,193.9478,3,4456.1994,0.4824820808221686,0,1,0,1,0,1,0,0,0,1,0,0
19.1,235.1958,3,4673.916,0.4589220426964225,1,0,0,1,0,1,0,0,0,1,0,0
12.3,191.2162,2,1924.162,0.28013870253860734,1,0,0,1,0,0,0,0,0,1,0,0
8.905,62.0878,1,302.939,0.5233604506303193,1,0,0,1,0,0,1,0,0,1,0,0
14.5,40.0454,2,209.727,0.3461688117847481,0,1,0,1,0,0,0,0,0,1,0,0
8.365,190.7188,2,1904.188,0.34219401801975197,0,1,0,1,0,0,0,0,0,1,0,0
8.51,141.947,2,2004.058,0.373823834885073,1,0,0,0,1,0,0,0,0,1,0,0
6.38,144.047,3,3149.234,0.24744030802074288,1,0,0,0,1,1,0,0,0,1,0,0
13.384736495388669,253.8698,3,3297.7074,0.4542085504490493,1,0,0,0,1,0,1,0,0,0,0,1
16.7,115.1176,2,1488.7288,0.37420993008923975,0,1,0,1,0,0,0,1,0,1,0,0
10.0,231.7668,3,460.7336,0.3981623665194332,0,1,0,1,0,1,0,0,0,1,0,0
14.5,168.6448,2,2897.5616,0.38918234787926026,0,1,0,1,0,0,0,0,0,1,0,0
14.65,50.3692,3,591.2304,0.5553153265874202,1,0,0,1,0,1,0,0,0,1,0,0
12.987879554655871,45.3402,3,918.804,0.5117960842629736,0,1,0,1,0,0,1,0,0,0,0,1
11.85,163.8526,2,1808.9786,0.3693058668451891,0,1,0,1,0,0,0,0,0,1,0,0
19.0,127.1336,1,2812.3392,0.299949498906683,1,0,0,0,1,0,0,1,0,1,0,0
6.36,45.806,1,1165.15,0.4939861041182928,1,0,0,1,0,0,0,1,0,1,0,0
18.85,58.4562,1,711.0744,0.33030871630816105,1,0,0,1,0,0,0,1,0,1,0,0
9.6,165.9184,3,2972.1312,0.18875818013464024,1,0,0,0,1,0,1,0,0,0,1,0
5.94,177.3344,1,1605.9096,0.32692265937379017,1,0,0,1,0,0,1,0,0,1,0,0
13.5,189.9872,1,1323.6104,0.4550373804977355,1,0,1,0,0,0,0,1,0,1,0,0
10.85,117.5808,3,351.5424,0.3634348771161131,1,0,0,0,1,0,0,0,1,0,0,0
15.15,147.376,2,2197.14,0.4044593323933827,0,1,0,1,0,0,0,1,0,1,0,0
15.6,62.4194,3,804.9522,0.0,0,1,0,1,0,0,1,0,0,0,1,0
5.15,122.9388,2,2105.2596,0.0,0,1,0,1,0,0,0,0,0,1,0,0
20.35,253.9672,1,3068.0064,0.31405601661987137,0,1,0,1,0,0,1,0,0,1,0,0
8.895,208.8296,1,5400.9696,0.33941598993678773,0,1,0,0,1,0,1,0,0,1,0,0
21.25,181.7608,3,1102.5648,0.21572671342143598,1,0,0,1,0,0,1,0,0,0,1,0
4.905,195.7768,2,2956.152,0.4895263575324039,1,0,0,1,0,0,0,1,0,1,0,0
10.895,124.173,2,1601.249,0.21283660608649352,0,1,0,1,0,0,0,0,0,1,0,0
13.853284671532847,254.604,1,759.012,0.4837616988225893,1,0,0,0,1,0,0,1,1,0,0,0
17.75,185.224,2,6338.416,0.40714260709067296,0,1,0,0,1,0,0,1,0,1,0,0
6.8,50.2034,2,1166.4816,0.3349338103432508,1,0,0,0,1,0,0,0,0,1,0,0
10.395,156.9604,2,4595.3516,0.3148764376381974,1,0,0,1,0,0,0,1,0,1,0,0
14.8,193.5794,3,390.1588,0.31947237596107536,1,0,0,0,1,0,0,0,1,0,0,0
13.5,84.554,3,778.986,0.0,1,0,0,0,1,0,1,0,0,0,1,0
16.0,183.6634,2,2544.6876,0.47434909182597973,0,1,0,0,1,0,0,1,0,1,0,0
17.85,211.956,3,4474.176,0.22391012019062656,1,0,0,1,0,1,0,0,0,1,0,0
18.7,127.102,2,3289.052,0.2975931304598548,1,0,0,0,1,0,0,0,0,1,0,0
18.0,159.3604,2,2059.9852,0.24923343860353664,1,0,0,0,1,0,0,0,0,1,0,0
13.224769381746812,120.8414,1,852.8898,0.3569127934984089,1,0,0,1,0,0,0,1,1,0,0,0
5.26,162.7868,2,4258.4568,0.3472079937432345,0,1,0,0,1,0,0,0,0,1,0,0
6.175,94.9752,2,1534.0032,0.0,0,1,0,1,0,0,0,0,0,1,0,0
5.86,156.6314,2,3257.7594,0.5326945286176661,0,1,0,1,0,0,0,0,0,1,0,0
12.277108208955223,246.9118,3,5681.2714,0.3829537332736565,1,0,0,0,1,0,1,0,0,0,0,1
10.5,161.1578,3,1765.0358,0.5222237215254644,0,1,0,1,0,1,0,0,0,1,0,0
9.5,110.3228,3,2763.07,0.3155181796213995,1,0,0,1,0,0,1,0,0,0,1,0
12.305705009276437,93.0804,3,2940.1728,0.42688245296809035,1,0,0,1,0,0,1,0,0,0,0,1
11.8,178.2344,2,2854.9504,0.24196727353820086,0,1,0,1,0,0,0,0,0,1,0,0
12.5,81.8592,2,1238.388,0.47945459463214424,0,1,0,1,0,0,0,0,0,1,0,0
19.35,119.3098,3,1928.1568,0.2555001997795117,1,0,0,1,0,0,1,0,0,0,1,0
20.2,195.011,2,2749.754,0.48956932308823775,0,1,0,0,1,0,0,1,0,1,0,0
20.2,123.5046,3,2739.1012,0.48235495940267864,1,0,0,0,1,1,0,0,0,1,0,0
12.305705009276437,100.57,3,5093.37,0.3973240485464812,1,0,0,1,0,0,1,0,0,0,0,1
6.8,49.6034,1,972.068,0.33488106864570244,1,0,0,0,1,0,1,0,0,1,0,0
11.847459893048129,39.1848,3,559.272,0.48252998927671137,1,0,1,0,0,0,1,0,0,0,0,1
12.987879554655871,116.7834,3,4952.8862,0.4534185227134878,1,0,0,1,0,0,1,0,0,0,0,1
8.43,170.5422,2,3621.2862,0.5621655582956164,1,0,0,0,1,0,0,1,0,1,0,0
9.3,64.6826,2,774.9912,0.48181263414219333,1,0,0,1,0,0,0,0,0,1,0,0
11.35,88.3856,2,1318.284,0.3983564855661016,0,1,0,1,0,0,0,1,0,1,0,0
20.1,59.3536,2,918.804,0.42706924452961936,1,0,0,0,1,0,0,0,0,1,0,0
11.35,49.0008,3,101.2016,0.3722069872661845,1,0,0,1,0,0,0,0,1,0,0,0
12.867061281337046,228.601,3,2132.867743691589,0.412813099539484,0,1,0,1,0,0,1,0,0,0,0,1
9.8,117.5492,2,1390.1904,0.2905231895127512,1,0,0,0,1,0,0,0,0,1,0,0
20.35,76.3328,2,1312.9576,0.27783665334550667,1,0,0,0,1,0,0,0,0,1,0,0
18.2,241.2196,2,1952.9712070987655,0.29647563611065986,0,1,0,0,1,0,0,1,0,1,0,0
18.35,105.2938,2,2036.6822,0.24826217721195504,1,0,1,0,0,0,0,1,0,1,0,0
12.1,179.866,2,3595.32,0.0,1,0,1,0,0,0,0,0,0,1,0,0
10.695,174.0712,3,2460.7968,0.392820348365081,0,1,0,1,0,1,0,0,0,1,0,0
12.867061281337046,184.2292,3,4560.73,0.4050604817461935,1,0,0,1,0,0,1,0,0,0,0,1
11.8,33.1558,2,543.2928,0.42520367815168425,0,1,0,1,0,0,0,0,0,1,0,0
13.8,263.5884,2,2384.8956,0.521896563035078,1,0,0,1,0,0,0,0,0,1,0,0
15.0,46.4744,3,543.2928,0.38849011865964256,1,0,0,1,0,0,1,0,0,0,1,0
5.63,105.1306,1,3135.918,0.29060230349598315,0,1,0,1,0,0,0,1,0,1,0,0
7.55,124.3072,1,2695.1584,0.3141135233966691,0,1,0,1,0,0,1,0,0,1,0,0
18.85,57.3562,2,1007.3554,0.330930331598007,1,0,0,1,0,0,0,0,0,1,0,0
7.22,61.951,2,1518.024,0.33736995300543454,0,1,0,0,1,0,0,0,0,1,0,0
17.85,211.656,2,2556.672,0.22412356994703822,1,0,0,1,0,0,0,0,0,1,0,0
8.895,177.437,1,3528.74,0.4169992753985649,1,0,0,1,0,0,1,0,0,1,0,0
19.25,54.6956,3,163.7868,0.4667577530251362,1,0,0,1,0,1,0,0,0,1,0,0
11.3,194.2478,3,2712.4692,0.405397350209478,1,0,0,0,1,1,0,0,0,1,0,0
10.85,107.8622,1,1058.622,0.5454081805935062,1,0,0,1,0,0,0,1,0,1,0,0
5.0,189.853,2,4933.578,0.0,1,0,1,0,0,0,0,0,0,1,0,0
20.0,110.2544,3,1454.1072,0.0,1,0,0,0,1,1,0,0,0,1,0,0
12.867061281337046,43.7454,3,671.1264,0.353057156225302,1,0,0,1,0,0,1,0,0,0,0,1
10.0,264.6226,1,4757.8068,0.2957449447946648,1,0,0,1,0,0,1,0,0,1,0,0
12.277108208955223,74.338,1,146.476,0.25446186142303373,1,0,0,0,1,0,0,1,1,0,0,0
8.63,185.7582,1,3529.4058,0.3144594609743238,1,0,0,1,0,0,0,1,0,1,0,0
9.1,115.4518,2,2390.8878,0.0,1,0,0,0,1,0,0,0,0,1,0,0
6.92,62.5852,3,438.0964,0.3374377051920347,1,0,0,1,0,1,0,0,0,1,0,0
6.86,228.401,3,229.701,0.3939849664013946,1,0,0,0,1,0,0,0,1,0,0,0
20.0,37.819,2,439.428,0.43322930178556474,1,0,0,0,1,0,0,1,0,1,0,0
14.1,87.1198,2,2529.3742,0.501007068929201,1,0,0,1,0,0,0,1,0,1,0,0
17.6,41.7454,2,209.727,0.38397112141766077,1,0,0,1,0,0,0,0,0,1,0,0
17.75,35.1216,3,415.4592,0.4192839006829977,1,0,0,1,0,0,1,0,0,0,1,0
8.6,191.653,2,3795.06,0.34322466560209597,0,1,0,1,0,0,0,0,0,1,0,0
7.27,100.4384,3,1970.768,0.36023932645824625,1,0,0,0,1,0,1,0,0,0,1,0
6.8,50.4034,3,48.6034,0.3974048114041406,1,0,0,0,1,0,0,0,1,0,0,0
12.987879554655871,170.7132,3,4904.2828,0.357113303489734,0,1,0,1,0,0,1,0,0,0,0,1
6.935,103.1332,1,820.2656,0.34579030195063,0,1,0,1,0,0,1,0,0,1,0,0
6.69,175.137,2,1235.059,0.3329319962016744,0,1,0,1,0,0,0,1,0,1,0,0
11.400327868852461,233.9616,3,4452.8704,0.42187457058575406,1,0,1,0,0,0,1,0,0,0,0,1
12.35,57.4246,2,810.9444,0.29901667673563515,1,0,0,1,0,0,0,0,0,1,0,0
15.6,115.1518,3,683.1108,0.556617852142425,1,0,0,1,0,1,0,0,0,1,0,0
12.867061281337046,246.2486,3,2132.867743691589,0.32917041395794533,0,1,0,1,0,0,1,0,0,0,0,1
13.1,175.5054,1,2451.4756,0.33495801954081306,1,0,0,1,0,0,0,1,0,1,0,0
9.195,100.1016,3,1619.2256,0.4962424266916915,0,1,0,1,0,1,0,0,0,1,0,0
11.15,107.1622,2,423.4488,0.384674207999969,1,0,0,0,1,0,0,1,0,1,0,0
16.1,180.9318,2,1984.7498,0.39857698314418755,0,1,0,1,0,0,0,1,0,1,0,0
6.465,266.1884,3,5299.768,0.4992020699593484,1,0,0,1,0,1,0,0,0,1,0,0
20.75,161.5578,1,320.9156,0.47750905312550695,1,0,0,1,0,0,1,0,0,1,0,0
7.655,115.7492,2,2548.6824,0.31789490943514576,1,0,0,1,0,0,0,0,0,1,0,0
20.25,193.5794,3,1950.794,0.423762625601663,0,1,0,1,0,1,0,0,0,1,0,0
18.75,189.7504,3,2492.7552,0.3750756517001241,1,0,0,1,0,1,0,0,0,1,0,0
11.5,86.054,1,1038.648,0.27413742285107484,0,1,0,1,0,0,1,0,0,1,0,0
13.384736495388669,231.601,3,2258.78430021978,0.3312908910716199,1,0,0,0,1,0,1,0,0,0,0,1
12.987879554655871,154.7998,3,3383.5956,0.5199555817581836,1,0,0,1,0,0,1,0,0,0,0,1
7.5,123.2072,2,1837.608,0.3702150685356339,1,0,0,1,0,0,0,1,0,1,0,0
17.0,229.1352,2,4580.704,0.2519720669046931,0,1,0,1,0,0,0,0,0,1,0,0
12.987879554655871,170.4422,3,5000.8238,0.320813551659787,1,0,0,1,0,0,1,0,0,0,0,1
